loan_id,payment_date,amount,principal_amt,interest_amt,fee_amt,late_fee_amt,channel_id
L001416,2023-11-04,379.94,379.07,0.87,1.0,0.0,2
L001416,2023-12-04,379.94,379.07,0.87,0.0,0.0,1
L001417,2020-12-27,1221.16,1218.51,2.65,0.0,0.0,1
L001417,2021-01-26,1221.16,1218.51,2.65,0.0,0.0,3
L001417,2021-02-25,1221.16,1218.51,2.65,1.0,0.0,2
L001417,2021-03-27,1221.16,1218.51,2.65,0.0,0.0,2
L001417,2021-04-26,1221.16,1218.51,2.65,2.5,0.0,2
L001417,2021-05-26,1221.16,1218.51,2.65,0.0,0.0,3
L001417,2021-06-25,1221.16,1218.51,2.65,1.0,0.0,3
L001417,2021-07-25,1221.16,1218.51,2.65,2.5,0.0,1
L001417,2021-08-24,1221.16,1218.51,2.65,0.0,0.0,3
L001417,2021-09-23,1221.16,1218.51,2.65,2.5,0.0,3
L001417,2021-10-23,1221.16,1218.51,2.65,2.5,0.0,2
L001417,2021-11-22,1221.16,1218.51,2.65,2.5,0.0,2
L001418,2020-09-18,368.51,367.6,0.91,0.0,0.0,2
L001418,2020-10-18,368.51,367.6,0.91,0.0,0.0,3
L001418,2020-11-17,368.51,367.6,0.91,1.0,0.0,2
L001418,2020-12-17,368.51,367.6,0.91,2.5,0.0,3
L001418,2021-01-16,368.51,367.6,0.91,1.0,0.0,3
L001418,2021-02-15,368.51,367.6,0.91,2.5,0.0,3
L001418,2021-03-17,368.51,367.6,0.91,0.0,0.0,2
L001418,2021-04-16,368.51,367.6,0.91,0.0,0.0,3
L001418,2021-05-16,368.51,367.6,0.91,2.5,0.0,2
L001418,2021-06-15,368.51,367.6,0.91,2.5,0.0,1
L001418,2021-07-15,368.51,367.6,0.91,1.0,0.0,2
L001418,2021-08-14,368.51,367.6,0.91,2.5,0.0,2
L001419,2020-05-15,231.71,230.8,0.91,1.0,0.0,2
L001419,2020-06-14,231.71,230.8,0.91,2.5,0.0,2
L001419,2020-07-14,231.71,230.8,0.91,2.5,0.0,2
L001419,2020-08-13,231.71,230.8,0.91,2.5,0.0,3
L001419,2020-09-12,231.71,230.8,0.91,2.5,0.0,3
L001419,2020-10-12,231.71,230.8,0.91,0.0,0.0,3
L001419,2020-11-11,231.71,230.8,0.91,1.0,0.0,1
L001419,2020-12-11,231.71,230.8,0.91,0.0,0.0,3
L001419,2021-01-10,231.71,230.8,0.91,1.0,0.0,1
L001419,2021-02-09,231.71,230.8,0.91,2.5,0.0,3
L001419,2021-03-11,231.71,230.8,0.91,2.5,0.0,1
L001419,2021-04-10,231.71,230.8,0.91,1.0,0.0,3
L001420,2021-04-04,250.26,249.33,0.93,2.5,0.0,3
L001420,2021-05-04,250.26,249.33,0.93,0.0,0.0,2
L001420,2021-06-03,250.26,249.33,0.93,2.5,0.0,2
L001420,2021-07-03,250.26,249.33,0.93,1.0,0.0,1
L001420,2021-08-02,250.26,249.33,0.93,2.5,0.0,2
L001420,2021-09-01,250.26,249.33,0.93,0.0,0.0,3
L001420,2021-10-01,250.26,249.33,0.93,1.0,0.0,1
L001420,2021-10-31,250.26,249.33,0.93,2.5,0.0,1
L001420,2021-11-30,250.26,249.33,0.93,1.0,0.0,2
L001420,2021-12-30,250.26,249.33,0.93,0.0,0.0,3
L001420,2022-01-29,250.26,249.33,0.93,0.0,0.0,2
L001420,2022-02-28,250.26,249.33,0.93,0.0,0.0,1
L001421,2022-04-14,379.48,376.84,2.64,1.0,0.0,2
L001421,2022-05-14,379.48,376.84,2.64,0.0,0.0,1
L001421,2022-06-13,379.48,376.84,2.64,1.0,0.0,1
L001421,2022-07-13,379.48,376.84,2.64,0.0,0.0,1
L001421,2022-08-12,379.48,376.84,2.64,1.0,0.0,3
L001421,2022-09-11,379.48,376.84,2.64,1.0,0.0,2
L001421,2022-10-11,379.48,376.84,2.64,1.0,0.0,2
L001421,2022-11-10,379.48,376.84,2.64,0.0,0.0,2
L001421,2022-12-10,379.48,376.84,2.64,0.0,0.0,2
L001421,2023-01-09,379.48,376.84,2.64,0.0,0.0,1
L001421,2023-02-08,379.48,376.84,2.64,1.0,0.0,3
L001421,2023-03-10,379.48,376.84,2.64,2.5,0.0,3
L001422,2021-05-06,3506.08,3482.79,23.29,2.5,0.0,2
L001422,2021-06-05,3506.08,3482.79,23.29,0.0,0.0,2
L001422,2021-07-05,3506.08,3482.79,23.29,1.0,0.0,1
L001422,2021-08-04,3506.08,3482.79,23.29,2.5,0.0,2
L001422,2021-09-03,3506.08,3482.79,23.29,0.0,0.0,2
L001422,2021-10-03,3506.08,3482.79,23.29,1.0,0.0,1
L001422,2021-11-02,3506.08,3482.79,23.29,2.5,0.0,2
L001422,2021-12-02,3506.08,3482.79,23.29,0.0,0.0,3
L001422,2022-01-01,3506.08,3482.79,23.29,2.5,0.0,3
L001422,2022-01-31,3506.08,3482.79,23.29,0.0,0.0,3
L001422,2022-03-02,3506.08,3482.79,23.29,1.0,0.0,1
L001422,2022-04-01,3506.08,3482.79,23.29,2.5,0.0,3
L001423,2021-08-05,407.56,405.12,2.44,2.5,0.0,1
L001423,2021-09-04,407.56,405.12,2.44,1.0,0.0,3
L001423,2021-10-04,407.56,405.12,2.44,1.0,0.0,2
L001423,2021-11-03,407.56,405.12,2.44,1.0,0.0,1
L001423,2021-12-03,407.56,405.12,2.44,0.0,0.0,2
L001423,2022-01-02,407.56,405.12,2.44,0.0,0.0,1
L001423,2022-02-01,407.56,405.12,2.44,2.5,0.0,2
L001423,2022-03-03,407.56,405.12,2.44,1.0,0.0,1
L001423,2022-04-02,407.56,405.12,2.44,0.0,0.0,2
L001423,2022-05-02,407.56,405.12,2.44,2.5,0.0,1
L001423,2022-06-01,407.56,405.12,2.44,2.5,0.0,1
L001423,2022-07-01,407.56,405.12,2.44,1.0,0.0,3
L001424,2020-06-29,262.66,261.35,1.31,1.0,0.0,2
L001424,2020-07-29,262.66,261.35,1.31,1.0,0.0,2
L001424,2020-08-28,262.66,261.35,1.31,0.0,0.0,2
L001424,2020-09-27,262.66,261.35,1.31,1.0,0.0,1
L001424,2020-10-27,262.66,261.35,1.31,1.0,0.0,2
L001424,2020-11-26,262.66,261.35,1.31,1.0,0.0,3
L001424,2020-12-26,262.66,261.35,1.31,0.0,0.0,3
L001424,2021-01-25,262.66,261.35,1.31,0.0,0.0,3
L001424,2021-02-24,262.66,261.35,1.31,0.0,0.0,2
L001424,2021-03-26,262.66,261.35,1.31,2.5,0.0,1
L001424,2021-04-25,262.66,261.35,1.31,1.0,0.0,3
L001424,2021-05-25,262.66,261.35,1.31,0.0,0.0,2
L001425,2018-12-18,1796.56,1784.21,12.35,2.5,0.0,3
L001425,2019-01-17,1796.56,1784.21,12.35,1.0,0.0,1
L001425,2019-02-16,1796.56,1784.21,12.35,2.5,0.0,1
L001425,2019-03-18,1796.56,1784.21,12.35,1.0,0.0,1
L001425,2019-04-17,1796.56,1784.21,12.35,0.0,0.0,2
L001425,2019-05-17,1796.56,1784.21,12.35,0.0,0.0,3
L001425,2019-06-16,1796.56,1784.21,12.35,2.5,0.0,2
L001425,2019-07-16,1796.56,1784.21,12.35,0.0,0.0,1
L001425,2019-08-15,1796.56,1784.21,12.35,0.0,0.0,1
L001425,2019-09-14,1796.56,1784.21,12.35,2.5,0.0,1
L001425,2019-10-14,1796.56,1784.21,12.35,2.5,0.0,2
L001425,2019-11-13,1796.56,1784.21,12.35,1.0,0.0,2
L001426,2024-03-25,2818.83,2805.37,13.46,1.0,0.0,2
L001426,2024-04-24,2818.83,2805.37,13.46,1.0,0.0,2
L001426,2024-05-24,2818.83,2805.37,13.46,2.5,0.0,1
L001426,2024-06-23,2818.83,2805.37,13.46,1.0,0.0,1
L001426,2024-07-23,2818.83,2805.37,13.46,2.5,0.0,3
L001426,2024-08-22,2818.83,2805.37,13.46,0.0,0.0,2
L001426,2024-09-21,2818.83,2805.37,13.46,0.0,0.0,3
L001426,2024-10-21,2818.83,2805.37,13.46,2.5,0.0,1
L001426,2024-11-20,2818.83,2805.37,13.46,2.5,0.0,2
L001426,2024-12-20,2818.83,2805.37,13.46,2.5,0.0,2
L001426,2025-01-19,2818.83,2805.37,13.46,0.0,0.0,2
L001426,2025-02-18,2818.83,2805.37,13.46,0.0,0.0,3
L001427,2023-05-19,852.4,848.41,3.99,0.0,0.0,3
L001427,2023-06-18,852.4,848.41,3.99,2.5,0.0,2
L001427,2023-07-18,852.4,848.41,3.99,0.0,0.0,2
L001427,2023-08-17,852.4,848.41,3.99,2.5,0.0,3
L001427,2023-09-16,852.4,848.41,3.99,0.0,0.0,2
L001427,2023-10-16,852.4,848.41,3.99,2.5,0.0,1
L001427,2023-11-15,852.4,848.41,3.99,0.0,0.0,3
L001427,2023-12-15,852.4,848.41,3.99,0.0,0.0,2
L001427,2024-01-14,852.4,848.41,3.99,1.0,0.0,1
L001427,2024-02-13,852.4,848.41,3.99,0.0,0.0,1
L001427,2024-03-14,852.4,848.41,3.99,0.0,0.0,2
L001427,2024-04-13,852.4,848.41,3.99,1.0,0.0,3
L001428,2021-05-15,1146.25,1141.98,4.27,2.5,0.0,3
L001428,2021-06-14,1146.25,1141.98,4.27,1.0,0.0,2
L001428,2021-07-14,1146.25,1141.98,4.27,1.0,0.0,2
L001428,2021-08-13,1146.25,1141.98,4.27,1.0,0.0,1
L001428,2021-09-12,1146.25,1141.98,4.27,1.0,0.0,1
L001428,2021-10-12,1146.25,1141.98,4.27,1.0,0.0,1
L001428,2021-11-11,1146.25,1141.98,4.27,0.0,0.0,2
L001428,2021-12-11,1146.25,1141.98,4.27,0.0,0.0,3
L001428,2022-01-10,1146.25,1141.98,4.27,1.0,0.0,3
L001428,2022-02-09,1146.25,1141.98,4.27,1.0,0.0,2
L001428,2022-03-11,1146.25,1141.98,4.27,0.0,0.0,2
L001428,2022-04-10,1146.25,1141.98,4.27,0.0,0.0,3
L001429,2019-05-18,668.94,666.06,2.88,1.0,0.0,1
L001429,2019-06-17,668.94,666.06,2.88,2.5,0.0,2
L001429,2019-07-17,668.94,666.06,2.88,2.5,0.0,2
L001429,2019-08-16,668.94,666.06,2.88,1.0,0.0,2
L001429,2019-09-15,668.94,666.06,2.88,0.0,0.0,1
L001429,2019-10-15,668.94,666.06,2.88,0.0,0.0,2
L001429,2019-11-14,668.94,666.06,2.88,2.5,0.0,3
L001429,2019-12-14,668.94,666.06,2.88,2.5,0.0,3
L001429,2020-01-13,668.94,666.06,2.88,2.5,0.0,3
L001429,2020-02-12,668.94,666.06,2.88,1.0,0.0,3
L001429,2020-03-13,668.94,666.06,2.88,0.0,0.0,2
L001429,2020-04-12,668.94,666.06,2.88,2.5,0.0,2
L001430,2023-10-03,129.39,128.89,0.5,2.5,0.0,1
L001430,2023-11-02,129.39,128.89,0.5,1.0,0.0,1
L001430,2023-12-02,129.39,128.89,0.5,1.0,0.0,2
L001430,2024-01-01,129.39,128.89,0.5,0.0,0.0,1
L001430,2024-01-31,129.39,128.89,0.5,1.0,0.0,3
L001430,2024-03-01,129.39,128.89,0.5,0.0,0.0,2
L001430,2024-03-31,129.39,128.89,0.5,2.5,0.0,2
L001430,2024-04-30,129.39,128.89,0.5,0.0,0.0,2
L001430,2024-05-30,129.39,128.89,0.5,0.0,0.0,2
L001430,2024-06-29,129.39,128.89,0.5,2.5,0.0,2
L001430,2024-07-29,129.39,128.89,0.5,2.5,0.0,2
L001430,2024-08-28,129.39,128.89,0.5,0.0,0.0,3
L001431,2022-10-12,527.09,523.81,3.28,0.0,0.0,2
L001431,2022-11-11,527.09,523.81,3.28,2.5,0.0,2
L001431,2022-12-11,527.09,523.81,3.28,2.5,0.0,2
L001431,2023-01-10,527.09,523.81,3.28,0.0,0.0,1
L001431,2023-02-09,527.09,523.81,3.28,0.0,0.0,2
L001431,2023-03-11,527.09,523.81,3.28,0.0,0.0,2
L001431,2023-04-10,527.09,523.81,3.28,1.0,0.0,2
L001431,2023-05-10,527.09,523.81,3.28,2.5,0.0,3
L001431,2023-06-09,527.09,523.81,3.28,0.0,0.0,3
L001431,2023-07-09,527.09,523.81,3.28,0.0,0.0,3
L001431,2023-08-08,527.09,523.81,3.28,1.0,0.0,2
L001431,2023-09-07,527.09,523.81,3.28,2.5,0.0,1
L001432,2022-08-27,521.87,519.04,2.83,0.0,0.0,1
L001432,2022-09-26,521.87,519.04,2.83,1.0,0.0,2
L001432,2022-10-26,521.87,519.04,2.83,0.0,0.0,2
L001432,2022-11-25,521.87,519.04,2.83,1.0,0.0,3
L001432,2022-12-25,521.87,519.04,2.83,1.0,0.0,1
L001432,2023-01-24,521.87,519.04,2.83,1.0,0.0,1
L001432,2023-02-23,521.87,519.04,2.83,2.5,0.0,2
L001432,2023-03-25,521.87,519.04,2.83,1.0,0.0,1
L001432,2023-04-24,521.87,519.04,2.83,0.0,0.0,1
L001432,2023-05-24,521.87,519.04,2.83,0.0,0.0,3
L001432,2023-06-23,521.87,519.04,2.83,1.0,0.0,2
L001432,2023-07-23,521.87,519.04,2.83,0.0,0.0,3
L001433,2021-08-08,132.57,132.02,0.55,2.5,0.0,3
L001433,2021-09-07,132.57,132.02,0.55,0.0,0.0,1
L001433,2021-10-07,132.57,132.02,0.55,0.0,0.0,2
L001433,2021-11-06,132.57,132.02,0.55,2.5,0.0,3
L001433,2021-12-06,132.57,132.02,0.55,0.0,0.0,1
L001433,2022-01-05,132.57,132.02,0.55,2.5,0.0,3
L001433,2022-02-04,132.57,132.02,0.55,1.0,0.0,1
L001433,2022-03-06,132.57,132.02,0.55,2.5,0.0,3
L001433,2022-04-05,132.57,132.02,0.55,2.5,0.0,2
L001433,2022-05-05,132.57,132.02,0.55,0.0,0.0,3
L001433,2022-06-04,132.57,132.02,0.55,2.5,0.0,3
L001433,2022-07-04,132.57,132.02,0.55,1.0,0.0,1
L001434,2020-04-21,3399.55,3377.57,21.98,1.0,0.0,2
L001434,2020-05-21,3399.55,3377.57,21.98,2.5,0.0,3
L001434,2020-06-20,3399.55,3377.57,21.98,2.5,0.0,3
L001434,2020-07-20,3399.55,3377.57,21.98,2.5,0.0,1
L001434,2020-08-19,3399.55,3377.57,21.98,0.0,0.0,2
L001434,2020-09-18,3399.55,3377.57,21.98,2.5,0.0,1
L001434,2020-10-18,3399.55,3377.57,21.98,1.0,0.0,3
L001434,2020-11-17,3399.55,3377.57,21.98,0.0,0.0,1
L001434,2020-12-17,3399.55,3377.57,21.98,2.5,0.0,1
L001434,2021-01-16,3399.55,3377.57,21.98,2.5,0.0,1
L001434,2021-02-15,3399.55,3377.57,21.98,1.0,0.0,3
L001434,2021-03-17,3399.55,3377.57,21.98,2.5,0.0,3
L001435,2024-04-20,2739.84,2727.69,12.15,2.5,0.0,1
L001435,2024-05-20,2739.84,2727.69,12.15,1.0,0.0,3
L001435,2024-06-19,2739.84,2727.69,12.15,2.5,0.0,1
L001435,2024-07-19,2739.84,2727.69,12.15,2.5,0.0,1
L001435,2024-08-18,2739.84,2727.69,12.15,1.0,0.0,1
L001435,2024-09-17,2739.84,2727.69,12.15,0.0,0.0,1
L001435,2024-10-17,2739.84,2727.69,12.15,1.0,0.0,3
L001435,2024-11-16,2739.84,2727.69,12.15,0.0,0.0,2
L001435,2024-12-16,2739.84,2727.69,12.15,0.0,0.0,3
L001435,2025-01-15,2739.84,2727.69,12.15,2.5,0.0,1
L001435,2025-02-14,2739.84,2727.69,12.15,2.5,0.0,3
L001435,2025-03-16,2739.84,2727.69,12.15,0.0,0.0,2
L001436,2022-12-03,333.76,332.79,0.97,1.0,0.0,3
L001436,2023-01-02,333.76,332.79,0.97,0.0,0.0,2
L001436,2023-02-01,333.76,332.79,0.97,2.5,0.0,3
L001436,2023-03-03,333.76,332.79,0.97,2.5,0.0,3
L001436,2023-04-02,333.76,332.79,0.97,1.0,0.0,3
L001436,2023-05-02,333.76,332.79,0.97,2.5,0.0,1
L001436,2023-06-01,333.76,332.79,0.97,2.5,0.0,1
L001436,2023-07-01,333.76,332.79,0.97,0.0,0.0,1
L001436,2023-07-31,333.76,332.79,0.97,0.0,0.0,1
L001436,2023-08-30,333.76,332.79,0.97,1.0,0.0,3
L001436,2023-09-29,333.76,332.79,0.97,1.0,0.0,3
L001436,2023-10-29,333.76,332.79,0.97,1.0,0.0,2
L001437,2022-06-08,853.73,850.44,3.29,0.0,0.0,1
L001437,2022-07-08,853.73,850.44,3.29,2.5,0.0,1
L001437,2022-08-07,853.73,850.44,3.29,0.0,0.0,2
L001437,2022-09-06,853.73,850.44,3.29,1.0,0.0,2
L001437,2022-10-06,853.73,850.44,3.29,1.0,0.0,2
L001437,2022-11-05,853.73,850.44,3.29,0.0,0.0,3
L001437,2022-12-05,853.73,850.44,3.29,0.0,0.0,1
L001437,2023-01-04,853.73,850.44,3.29,2.5,0.0,3
L001437,2023-02-03,853.73,850.44,3.29,2.5,0.0,3
L001437,2023-03-05,853.73,850.44,3.29,1.0,0.0,3
L001437,2023-04-04,853.73,850.44,3.29,2.5,0.0,1
L001437,2023-05-04,853.73,850.44,3.29,1.0,0.0,1
L001438,2021-05-16,222.2,220.74,1.46,0.0,0.0,2
L001438,2021-06-15,222.2,220.74,1.46,1.0,0.0,3
L001438,2021-07-15,222.2,220.74,1.46,2.5,0.0,3
L001438,2021-08-14,222.2,220.74,1.46,1.0,0.0,3
L001438,2021-09-13,222.2,220.74,1.46,2.5,0.0,3
L001438,2021-10-13,222.2,220.74,1.46,1.0,0.0,3
L001438,2021-11-12,222.2,220.74,1.46,0.0,0.0,1
L001438,2021-12-12,222.2,220.74,1.46,1.0,0.0,1
L001438,2022-01-11,222.2,220.74,1.46,2.5,0.0,1
L001438,2022-02-10,222.2,220.74,1.46,0.0,0.0,1
L001438,2022-03-12,222.2,220.74,1.46,0.0,0.0,1
L001438,2022-04-11,222.2,220.74,1.46,2.5,0.0,2
L001439,2018-08-04,127.03,126.18,0.85,2.5,0.0,2
L001439,2018-09-03,127.03,126.18,0.85,1.0,0.0,2
L001439,2018-10-03,127.03,126.18,0.85,2.5,0.0,2
L001439,2018-11-02,127.03,126.18,0.85,1.0,0.0,3
L001439,2018-12-02,127.03,126.18,0.85,0.0,0.0,2
L001439,2019-01-01,127.03,126.18,0.85,1.0,0.0,2
L001439,2019-01-31,127.03,126.18,0.85,1.0,0.0,3
L001439,2019-03-02,127.03,126.18,0.85,2.5,0.0,1
L001439,2019-04-01,127.03,126.18,0.85,0.0,0.0,1
L001439,2019-05-01,127.03,126.18,0.85,1.0,0.0,3
L001439,2019-05-31,127.03,126.18,0.85,2.5,0.0,2
L001439,2019-06-30,127.03,126.18,0.85,0.0,0.0,2
L001440,2022-12-20,631.26,628.44,2.82,0.0,0.0,3
L001440,2023-01-19,631.26,628.44,2.82,2.5,0.0,3
L001440,2023-02-18,631.26,628.44,2.82,1.0,0.0,2
L001440,2023-03-20,631.26,628.44,2.82,2.5,0.0,1
L001440,2023-04-19,631.26,628.44,2.82,1.0,0.0,2
L001440,2023-05-19,631.26,628.44,2.82,1.0,0.0,1
L001440,2023-06-18,631.26,628.44,2.82,2.5,0.0,2
L001440,2023-07-18,631.26,628.44,2.82,0.0,0.0,3
L001440,2023-08-17,631.26,628.44,2.82,2.5,0.0,3
L001440,2023-09-16,631.26,628.44,2.82,1.0,0.0,1
L001440,2023-10-16,631.26,628.44,2.82,0.0,0.0,1
L001440,2023-11-15,631.26,628.44,2.82,0.0,0.0,1
L001441,2024-09-10,3457.2,3433.81,23.39,1.0,0.0,1
L001441,2024-10-10,3457.2,3433.81,23.39,1.0,0.0,3
L001441,2024-11-09,3457.2,3433.81,23.39,2.5,0.0,2
L001441,2024-12-09,3457.2,3433.81,23.39,1.0,0.0,2
L001441,2025-01-08,3457.2,3433.81,23.39,0.0,0.0,1
L001441,2025-02-07,3457.2,3433.81,23.39,1.0,0.0,1
L001441,2025-03-09,3457.2,3433.81,23.39,0.0,0.0,3
L001441,2025-04-08,3457.2,3433.81,23.39,2.5,0.0,2
L001441,2025-05-08,3457.2,3433.81,23.39,1.0,0.0,2
L001441,2025-06-07,3457.2,3433.81,23.39,1.0,0.0,2
L001441,2025-07-07,3457.2,3433.81,23.39,2.5,0.0,2
L001441,2025-08-06,3457.2,3433.81,23.39,0.0,0.0,3
L001442,2024-09-25,386.14,384.08,2.06,2.5,0.0,1
L001442,2024-10-25,386.14,384.08,2.06,2.5,0.0,2
L001442,2024-11-24,386.14,384.08,2.06,2.5,0.0,1
L001442,2024-12-24,386.14,384.08,2.06,2.5,0.0,1
L001442,2025-01-23,386.14,384.08,2.06,1.0,0.0,1
L001442,2025-02-22,386.14,384.08,2.06,2.5,0.0,1
L001442,2025-03-24,386.14,384.08,2.06,1.0,0.0,2
L001442,2025-04-23,386.14,384.08,2.06,2.5,0.0,2
L001442,2025-05-23,386.14,384.08,2.06,0.0,0.0,3
L001442,2025-06-22,386.14,384.08,2.06,2.5,0.0,2
L001442,2025-07-22,386.14,384.08,2.06,2.5,0.0,3
L001442,2025-08-21,386.14,384.08,2.06,1.0,0.0,3
L001443,2024-09-04,613.77,610.12,3.65,2.5,0.0,3
L001443,2024-10-04,613.77,610.12,3.65,0.0,0.0,3
L001443,2024-11-03,613.77,610.12,3.65,0.0,0.0,1
L001443,2024-12-03,613.77,610.12,3.65,1.0,0.0,3
L001443,2025-01-02,613.77,610.12,3.65,1.0,0.0,2
L001443,2025-02-01,613.77,610.12,3.65,1.0,0.0,3
L001443,2025-03-03,613.77,610.12,3.65,0.0,0.0,1
L001443,2025-04-02,613.77,610.12,3.65,1.0,0.0,3
L001443,2025-05-02,613.77,610.12,3.65,2.5,0.0,2
L001443,2025-06-01,613.77,610.12,3.65,0.0,0.0,2
L001443,2025-07-01,613.77,610.12,3.65,1.0,0.0,3
L001443,2025-07-31,613.77,610.12,3.65,0.0,0.0,1
L001444,2024-05-29,412.37,410.43,1.94,0.0,0.0,2
L001444,2024-06-28,412.37,410.43,1.94,2.5,0.0,1
L001444,2024-07-28,412.37,410.43,1.94,0.0,0.0,1
L001444,2024-08-27,412.37,410.43,1.94,1.0,0.0,2
L001444,2024-09-26,412.37,410.43,1.94,0.0,0.0,2
L001444,2024-10-26,412.37,410.43,1.94,0.0,0.0,3
L001444,2024-11-25,412.37,410.43,1.94,0.0,0.0,3
L001444,2024-12-25,412.37,410.43,1.94,2.5,0.0,3
L001444,2025-01-24,412.37,410.43,1.94,2.5,0.0,2
L001444,2025-02-23,412.37,410.43,1.94,1.0,0.0,3
L001444,2025-03-25,412.37,410.43,1.94,1.0,0.0,3
L001444,2025-04-24,412.37,410.43,1.94,2.5,0.0,1
L001445,2021-08-27,2900.55,2880.68,19.87,0.0,0.0,1
L001445,2021-09-26,2900.55,2880.68,19.87,2.5,0.0,1
L001445,2021-10-26,2900.55,2880.68,19.87,0.0,0.0,2
L001445,2021-11-25,2900.55,2880.68,19.87,1.0,0.0,1
L001445,2021-12-25,2900.55,2880.68,19.87,2.5,0.0,1
L001445,2022-01-24,2900.55,2880.68,19.87,1.0,0.0,1
L001445,2022-02-23,2900.55,2880.68,19.87,2.5,0.0,2
L001445,2022-03-25,2900.55,2880.68,19.87,1.0,0.0,1
L001445,2022-04-24,2900.55,2880.68,19.87,0.0,0.0,3
L001445,2022-05-24,2900.55,2880.68,19.87,1.0,0.0,3
L001445,2022-06-23,2900.55,2880.68,19.87,2.5,0.0,2
L001445,2022-07-23,2900.55,2880.68,19.87,1.0,0.0,2
L001446,2020-06-11,351.38,350.16,1.22,0.0,0.0,2
L001446,2020-07-11,351.38,350.16,1.22,2.5,0.0,1
L001446,2020-08-10,351.38,350.16,1.22,1.0,0.0,1
L001446,2020-09-09,351.38,350.16,1.22,2.5,0.0,2
L001446,2020-10-09,351.38,350.16,1.22,2.5,0.0,1
L001446,2020-11-08,351.38,350.16,1.22,2.5,0.0,1
L001446,2020-12-08,351.38,350.16,1.22,0.0,0.0,3
L001446,2021-01-07,351.38,350.16,1.22,0.0,0.0,1
L001446,2021-02-06,351.38,350.16,1.22,0.0,0.0,3
L001446,2021-03-08,351.38,350.16,1.22,2.5,0.0,1
L001446,2021-04-07,351.38,350.16,1.22,2.5,0.0,2
L001446,2021-05-07,351.38,350.16,1.22,2.5,0.0,3
L001447,2019-12-10,166.23,165.66,0.57,1.0,0.0,2
L001447,2020-01-09,166.23,165.66,0.57,2.5,0.0,3
L001447,2020-02-08,166.23,165.66,0.57,0.0,0.0,2
L001447,2020-03-09,166.23,165.66,0.57,1.0,0.0,3
L001447,2020-04-08,166.23,165.66,0.57,1.0,0.0,3
L001447,2020-05-08,166.23,165.66,0.57,1.0,0.0,2
L001447,2020-06-07,166.23,165.66,0.57,1.0,0.0,3
L001447,2020-07-07,166.23,165.66,0.57,2.5,0.0,1
L001447,2020-08-06,166.23,165.66,0.57,0.0,0.0,3
L001447,2020-09-05,166.23,165.66,0.57,0.0,0.0,1
L001447,2020-10-05,166.23,165.66,0.57,2.5,0.0,1
L001447,2020-11-04,166.23,165.66,0.57,1.0,0.0,1
L001448,2020-12-28,1855.41,1844.56,10.85,2.5,0.0,1
L001448,2021-01-27,1855.41,1844.56,10.85,2.5,0.0,2
L001448,2021-02-26,1855.41,1844.56,10.85,0.0,0.0,3
L001448,2021-03-28,1855.41,1844.56,10.85,1.0,0.0,3
L001448,2021-04-27,1855.41,1844.56,10.85,0.0,0.0,2
L001448,2021-05-27,1855.41,1844.56,10.85,0.0,0.0,1
L001448,2021-06-26,1855.41,1844.56,10.85,2.5,0.0,3
L001448,2021-07-26,1855.41,1844.56,10.85,1.0,0.0,2
L001448,2021-08-25,1855.41,1844.56,10.85,2.5,0.0,2
L001448,2021-09-24,1855.41,1844.56,10.85,2.5,0.0,2
L001448,2021-10-24,1855.41,1844.56,10.85,2.5,0.0,1
L001448,2021-11-23,1855.41,1844.56,10.85,0.0,0.0,3
L001449,2020-05-27,1091.29,1086.24,5.05,1.0,0.0,1
L001449,2020-06-26,1091.29,1086.24,5.05,0.0,0.0,2
L001449,2020-07-26,1091.29,1086.24,5.05,0.0,0.0,3
L001449,2020-08-25,1091.29,1086.24,5.05,0.0,0.0,3
L001449,2020-09-24,1091.29,1086.24,5.05,0.0,0.0,1
L001449,2020-10-24,1091.29,1086.24,5.05,1.0,0.0,1
L001449,2020-11-23,1091.29,1086.24,5.05,1.0,0.0,2
L001449,2020-12-23,1091.29,1086.24,5.05,1.0,0.0,2
L001449,2021-01-22,1091.29,1086.24,5.05,0.0,0.0,2
L001449,2021-02-21,1091.29,1086.24,5.05,1.0,0.0,2
L001449,2021-03-23,1091.29,1086.24,5.05,1.0,0.0,2
L001449,2021-04-22,1091.29,1086.24,5.05,2.5,0.0,2
L001450,2024-02-20,533.18,531.55,1.63,0.0,0.0,1
L001450,2024-03-21,533.18,531.55,1.63,0.0,0.0,3
L001450,2024-04-20,533.18,531.55,1.63,2.5,0.0,3
L001450,2024-05-20,533.18,531.55,1.63,1.0,0.0,1
L001450,2024-06-19,533.18,531.55,1.63,0.0,0.0,1
L001450,2024-07-19,533.18,531.55,1.63,1.0,0.0,3
L001450,2024-08-18,533.18,531.55,1.63,1.0,0.0,2
L001450,2024-09-17,533.18,531.55,1.63,0.0,0.0,1
L001450,2024-10-17,533.18,531.55,1.63,2.5,0.0,2
L001450,2024-11-16,533.18,531.55,1.63,0.0,0.0,3
L001450,2024-12-16,533.18,531.55,1.63,0.0,0.0,3
L001450,2025-01-15,533.18,531.55,1.63,1.0,0.0,3
L001451,2024-06-27,871.38,867.63,3.75,2.5,0.0,2
L001451,2024-07-27,871.38,867.63,3.75,2.5,0.0,3
L001451,2024-08-26,871.38,867.63,3.75,1.0,0.0,1
L001451,2024-09-25,871.38,867.63,3.75,0.0,0.0,3
